REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
UPPER EAST,KASINA-NANKANA,1997,MAIZE,168,0.43,72
UPPER EAST,BONGO,1997,MAIZE,10,0.4,4
UPPER EAST,BOLGATANGA MUNICIPAL,1997,MAIZE,1520,0.45,685
UPPER EAST,BAWKU EAST,1997,MAIZE,1577,0.55,864
UPPER EAST,BAWKU WEST,1997,MAIZE,18,0.56,10
UPPER EAST,BUILSA,1997,RICE,6157,1.91,11760
UPPER EAST,KASINA-NANKANA,1997,RICE,5863,1.78,10424
UPPER EAST,BONGO,1997,RICE,460,1.65,759
UPPER EAST,BOLGATANGA MUNICIPAL,1997,RICE,15180,1.85,28083
UPPER EAST,BAWKU EAST,1997,RICE,16700,1.73,28891
UPPER EAST,BAWKU WEST,1997,RICE,1990,1.75,3483
WESTERN,SHAMA AHANTA EAST,1997,COCOYAM,88,4.1,361
WESTERN,WEST AHANTA,1997,COCOYAM,90,4,360
WESTERN,MPORHOR WASSA EAST,1997,COCOYAM,1008,5.49,5534
WESTERN,WASSA WEST,1997,COCOYAM,625,5.1,3188
WESTERN,EAST NZEMA,1997,COCOYAM,40,3.88,155
WESTERN,JOMORO,1997,COCOYAM,80,4,320
WESTERN,WASSA AMENFI,1997,COCOYAM,4874,5.82,28367
WESTERN,AOWIN -SUAMAN,1997,COCOYAM,5538,5.9,32674
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1997,COCOYAM,5420,6,32520
WESTERN,SEFWI-WIAWSO,1997,COCOYAM,6282,6.2,38948
WESTERN,JUABESO-BIA,1997,COCOYAM,6845,6.25,42781
WESTERN,SHAMA AHANTA EAST,1997,PLANTAIN,185,6.45,1193.28
WESTERN,WEST AHANTA,1997,PLANTAIN,140,5.6,783.97
WESTERN,MPORHOR WASSA EAST,1997,PLANTAIN,1857,5,9285
WESTERN,WASSA WEST,1997,PLANTAIN,1057,5.2,5496.4
WESTERN,EAST NZEMA,1997,PLANTAIN,168,7.24,1216.33
WESTERN,JOMORO,1997,PLANTAIN,170,7.25,1232.51
WESTERN,WASSA AMENFI,1997,PLANTAIN,6986,7.4,51696.4
WESTERN,AOWIN -SUAMAN,1997,PLANTAIN,6882,7.68,52853.9
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1997,PLANTAIN,6990,8.3,58016.19
WESTERN,SEFWI-WIAWSO,1997,PLANTAIN,7888,4.8,37862.4
WESTERN,JUABESO-BIA,1997,PLANTAIN,8640,5,43200
CENTRAL,UPPER DENKYIRA,1997,COCOYAM,6151,5.02,30904
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,1997,COCOYAM,1557,5.02,7821
CENTRAL,ASSIN NORTH,1997,COCOYAM,2111,4.56,9624
CENTRAL,ABURA-ASEBU-KWAMANKESE,1997,COCOYAM,480,5.23,2510
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,1997,COCOYAM,377,4.92,1856
CENTRAL,MFANTSIMAN,1997,COCOYAM,502,4.28,2150
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,1997,COCOYAM,899,4.45,4000
CENTRAL,AJUMAKO-ENYAN-ESIAM,1997,COCOYAM,1849,5.13,9485
CENTRAL,CAPE COAST,1997,COCOYAM,401,4.22,1692
CENTRAL,AGONA,1997,COCOYAM,1327,4.82,6398
CENTRAL,UPPER DENKYIRA,1997,PLANTAIN,4497,4.87,21899
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,1997,PLANTAIN,323,6.2,2002
CENTRAL,ASSIN NORTH,1997,PLANTAIN,1125,5.26,5915
CENTRAL,ABURA-ASEBU-KWAMANKESE,1997,PLANTAIN,207,4.72,977
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,1997,PLANTAIN,241,4.65,1120
CENTRAL,MFANTSIMAN,1997,PLANTAIN,71,4.61,327
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,1997,PLANTAIN,169,4.63,782
CENTRAL,AJUMAKO-ENYAN-ESIAM,1997,PLANTAIN,301,4.25,1280
CENTRAL,AWUTU-EFUTU-SENYA,1997,PLANTAIN,36,0.89,32
CENTRAL,CAPE COAST,1997,PLANTAIN,150,3.86,579
CENTRAL,AGONA,1997,PLANTAIN,1380,5.08,7013
VOLTA,KPANDO,1997,COCOYAM,300,3,900
VOLTA,HOHOE MUNICIPAL,1997,COCOYAM,600,3,1800
VOLTA,JASIKAN,1997,COCOYAM,2700,6.2,16740
VOLTA,KADJEBI,1997,COCOYAM,2600,3,7800
VOLTA,NKWANTA,1997,COCOYAM,600,3,1800
VOLTA,KETE-KRACHI,1997,COCOYAM,100,3,300
VOLTA,HO MUNICIPAL,1997,COCOYAM,900,5,4500
VOLTA,KPANDO,1997,PLANTAIN,400,6.2,2480
VOLTA,HOHOE MUNICIPAL,1997,PLANTAIN,350,6.2,2170
VOLTA,JASIKAN,1997,PLANTAIN,1600,6.3,10080
VOLTA,KADJEBI,1997,PLANTAIN,2000,5,10000
VOLTA,NKWANTA,1997,PLANTAIN,400,5,2000
VOLTA,KETE-KRACHI,1997,PLANTAIN,200,5,1000
VOLTA,HO MUNICIPAL,1997,PLANTAIN,100,5,500
VOLTA,NKWANTA,1997,SORGHUM,1600,1.2,1920
VOLTA,KETE-KRACHI,1997,SORGHUM,3300,1.2,3960
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1997,COCOYAM,5090,10.49,53400
ASHANTI,AMANSIE WEST,1997,COCOYAM,3262,9.99,32600
ASHANTI,EJURA SEKYEREDUMASE,1997,COCOYAM,400,6.25,2500
ASHANTI,SEKYERE WEST ,1997,COCOYAM,2576,9.3,23950
ASHANTI,SEKYERE EAST,1997,COCOYAM,3906,9.93,38800
ASHANTI,AFIGYA SEKYERE,1997,COCOYAM,4034,10,40350
ASHANTI,AHAFO ANO NORTH,1997,COCOYAM,2080,11.96,24880
ASHANTI,AHAFO ANO SOUTH,1997,COCOYAM,6421,11,70600
ASHANTI,ATWIMA,1997,COCOYAM,8037,10.79,86700
ASHANTI,EJUSU JUABEN,1997,COCOYAM,2409,9.09,21900
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,1997,COCOYAM,1444,8.03,11600
ASHANTI,KWABRE ,1997,COCOYAM,3021,9.24,27900
ASHANTI,OFFINSO,1997,COCOYAM,2059,9.18,18900
ASHANTI,ADANSI WEST,1997,COCOYAM,1502,8.99,13500
ASHANTI,ADANSI  SOUTH,1997,COCOYAM,2343,10.88,25500
ASHANTI,ASANTE AKIM NORTH,1997,COCOYAM,1529,11.77,18000
ASHANTI,ASANTE AKIM SOUTH,1997,COCOYAM,5317,10.24,54450
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,1997,COCOYAM,200,61.4,12280
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1997,PLANTAIN,3904,9.5,37086
ASHANTI,AMANSIE WEST,1997,PLANTAIN,3160,8.9,28124
ASHANTI,EJURA SEKYEREDUMASE,1997,PLANTAIN,82,5.2,426
ASHANTI,SEKYERE WEST ,1997,PLANTAIN,1799,9.77,17570
ASHANTI,SEKYERE EAST,1997,PLANTAIN,1737,8.2,14243
ASHANTI,AFIGYA SEKYERE,1997,PLANTAIN,3180,6.8,21624
ASHANTI,AHAFO ANO NORTH,1997,PLANTAIN,4180,10.2,42636
ASHANTI,AHAFO ANO SOUTH,1997,PLANTAIN,5262,9.4,49463
ASHANTI,ATWIMA,1997,PLANTAIN,9669,9,87021
ASHANTI,EJUSU JUABEN,1997,PLANTAIN,1847,8.2,15145
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,1997,PLANTAIN,1424,6.9,9826
ASHANTI,KWABRE ,1997,PLANTAIN,1330,7.1,9443
ASHANTI,OFFINSO,1997,PLANTAIN,3818,15.64,59707
ASHANTI,ADANSI WEST,1997,PLANTAIN,1220,6.1,7442
ASHANTI,ADANSI  SOUTH,1997,PLANTAIN,2469,6.8,16789
ASHANTI,ASANTE AKIM NORTH,1997,PLANTAIN,1120,8,8960
ASHANTI,ASANTE AKIM SOUTH,1997,PLANTAIN,5499,10,54990
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,1997,PLANTAIN,1002,7.2,7214
EASTERN,BIRIM SOUTH,1997,COCOYAM,9500,6.74,64000
EASTERN,WEST AKIM,1997,COCOYAM,11000,6.82,75000
EASTERN,SUHUM KRABOA COALTAR,1997,COCOYAM,3000,7,21000
EASTERN,AKUAPIM SOUTH,1997,COCOYAM,2000,6,12000
EASTERN,AKUAPIM NORTH,1997,COCOYAM,1900,7.37,14000
EASTERN,NEW JUABEN,1997,COCOYAM,1500,6,9000
EASTERN,YILO KROBO,1997,COCOYAM,2000,6.5,13000
EASTERN,EAST AKIM,1997,COCOYAM,7500,7.33,55000
EASTERN,KWAEBIBIREM,1997,COCOYAM,6500,6.92,45000
EASTERN,BIRIM NORTH,1997,COCOYAM,3500,6.57,23000
EASTERN,KWAHU SOUTH,1997,COCOYAM,2500,6.4,16000
EASTERN,FANTEAKWA,1997,COCOYAM,11500,6.78,78000
EASTERN,KWAHU NORTH,1997,COCOYAM,900,6.67,6000
EASTERN,ASUOGYAMAN,1997,COCOYAM,800,6.25,5000
EASTERN,MANYA KROBO,1997,COCOYAM,900,6.67,6000
EASTERN,BIRIM SOUTH,1997,PLANTAIN,11300,8.85,100000
EASTERN,WEST AKIM,1997,PLANTAIN,16900,8.76,148000
EASTERN,SUHUM KRABOA COALTAR,1997,PLANTAIN,16800,9.52,160000
EASTERN,AKUAPIM SOUTH,1997,PLANTAIN,2400,8.33,20000
EASTERN,AKUAPIM NORTH,1997,PLANTAIN,1600,9.38,15000
EASTERN,NEW JUABEN,1997,PLANTAIN,1000,7,7000
EASTERN,YILO KROBO,1997,PLANTAIN,800,8.5,6800
EASTERN,EAST AKIM,1997,PLANTAIN,10500,8.57,90000
EASTERN,KWAEBIBIREM,1997,PLANTAIN,7000,9,63000
EASTERN,BIRIM NORTH,1997,PLANTAIN,5500,8.55,47000
EASTERN,KWAHU SOUTH,1997,PLANTAIN,5200,9.62,50000
EASTERN,FANTEAKWA,1997,PLANTAIN,10100,9.41,95000
EASTERN,KWAHU NORTH,1997,PLANTAIN,500,8,4000
EASTERN,ASUOGYAMAN,1997,PLANTAIN,1000,9,9000
EASTERN,MANYA KROBO,1997,PLANTAIN,400,8.25,3300
GREATER ACCRA,TEMA METROPOLITAN ASSEMBLY,1997,GROUNDNUT,14,3.5,49
GREATER ACCRA,GA,1997,GROUNDNUT,373,3.5,1305
GREATER ACCRA,DANGBE WEST,1997,GROUNDNUT,74,3.5,259
BRONG AHAFO, SUNYANI MUNICIPAL ,1997,COCOYAM,1290,5.6,7224
BRONG AHAFO,ASUTIFI,1997,COCOYAM,5570,8.18,45559
BRONG AHAFO, WENCHI MUNICIPAL ,1997,COCOYAM,1650,6.7,11055
BRONG AHAFO,DORMA AHENKRO,1997,COCOYAM,3300,3.9,12870
BRONG AHAFO,BEREKUM,1997,COCOYAM,3200,7.4,23680
BRONG AHAFO,TANO,1997,COCOYAM,3710,5.9,21889
BRONG AHAFO,NKORANZA,1997,COCOYAM,400,0.6,240
BRONG AHAFO,TECHIMAN MUNICIPAL,1997,COCOYAM,2530,6.3,15939
BRONG AHAFO,ASUNAFO,1997,COCOYAM,6540,8.44,55200
BRONG AHAFO,JAMAN,1997,COCOYAM,2700,7,18900
BRONG AHAFO,KINTAMPO,1997,COCOYAM,360,5.4,1944
BRONG AHAFO, SUNYANI MUNICIPAL ,1997,PLANTAIN,1840,7.1,13064
BRONG AHAFO,ASUTIFI,1997,PLANTAIN,3690,9.32,34386
BRONG AHAFO, WENCHI MUNICIPAL ,1997,PLANTAIN,180,6.4,1152
BRONG AHAFO,DORMA AHENKRO,1997,PLANTAIN,1100,8.5,9350
BRONG AHAFO,BEREKUM,1997,PLANTAIN,1210,8.4,10164
BRONG AHAFO,TANO,1997,PLANTAIN,3000,5.8,17400
BRONG AHAFO,NKORANZA,1997,PLANTAIN,330,5.3,1749
BRONG AHAFO,TECHIMAN MUNICIPAL,1997,PLANTAIN,5760,6,34560
BRONG AHAFO,ASUNAFO,1997,PLANTAIN,6500,9.15,59500
BRONG AHAFO,JAMAN,1997,PLANTAIN,950,8.5,8075
UPPER WEST,WA,1997,SORGHUM,47000,1.39,65142
UPPER WEST,LAWRA,1997,SORGHUM,8000,1.2,9575
UPPER WEST,TUMU,1997,SORGHUM,7500,1.27,9554
UPPER WEST,JIRAPA,1997,SORGHUM,10850,0.97,10499
UPPER WEST,NADOWLI,1997,SORGHUM,15850,0.99,15643
UPPER WEST,WA,1997,MILLET,9000,1.12,10122
UPPER WEST,LAWRA,1997,MILLET,8100,1.15,9308
UPPER WEST,TUMU,1997,MILLET,14400,1.42,20426
UPPER WEST,JIRAPA,1997,MILLET,16050,1.06,17028
UPPER WEST,NADOWLI,1997,MILLET,13350,1.09,14596
UPPER WEST,WA,1997,GROUNDNUT,14500,0.75,10900
UPPER WEST,LAWRA,1997,GROUNDNUT,1300,1.46,1900
UPPER WEST,TUMU,1997,GROUNDNUT,6300,1.46,9200
UPPER WEST,JIRAPA,1997,GROUNDNUT,5800,1.55,9000
UPPER WEST,NADOWLI,1997,GROUNDNUT,8300,1.18,9800
UPPER WEST,WA,1997,COWPEA,6900,0.51,3500
UPPER WEST,LAWRA,1997,COWPEA,3000,0.32,950
UPPER WEST,TUMU,1997,COWPEA,2500,0.44,1100
UPPER WEST,JIRAPA,1997,COWPEA,8500,0.35,3000
UPPER WEST,NADOWLI,1997,COWPEA,10200,0.74,7500
UPPER EAST,BUILSA,1997,SORGHUM,35320,0.88,30974
UPPER EAST,KASINA-NANKANA,1997,SORGHUM,14114,0.78,11009
UPPER EAST,BONGO,1997,SORGHUM,6597,0.62,4090
UPPER EAST,BOLGATANGA MUNICIPAL,1997,SORGHUM,22906,0.86,19740
UPPER EAST,BAWKU EAST,1997,SORGHUM,31769,0.73,23191
UPPER EAST,BAWKU WEST,1997,SORGHUM,9594,0.75,7196
UPPER EAST,BUILSA,1997,MILLET,6542,0.7,4579
UPPER EAST,KASINA-NANKANA,1997,MILLET,5346,0.48,2567
UPPER EAST,BONGO,1997,MILLET,2324,0.41,953
UPPER EAST,BOLGATANGA MUNICIPAL,1997,MILLET,9462,0.7,6583
UPPER EAST,BAWKU EAST,1997,MILLET,16802,0.57,9570
UPPER EAST,BAWKU WEST,1997,MILLET,2624,0.59,1548
UPPER EAST,BUILSA,1997,GROUNDNUT,7992,0.75,5994
UPPER EAST,KASINA-NANKANA,1997,GROUNDNUT,10434,0.85,8847
UPPER EAST,BONGO,1997,GROUNDNUT,2042,0.62,1266
UPPER EAST,BOLGATANGA MUNICIPAL,1997,GROUNDNUT,32266,0.87,28039
UPPER EAST,BAWKU EAST,1997,GROUNDNUT,20060,0.72,14356
UPPER EAST,BAWKU WEST,1997,GROUNDNUT,3806,0.73,2778
WESTERN,SHAMA AHANTA EAST,1998,MAIZE,421,1,420
WESTERN,WEST AHANTA,1998,MAIZE,1650,1.05,1740
WESTERN,MPORHOR WASSA EAST,1998,MAIZE,3664,1.1,4030
WESTERN,WASSA WEST,1998,MAIZE,3050,1.15,3510
WESTERN,EAST NZEMA,1998,MAIZE,1185,1,1190
WESTERN,JOMORO,1998,MAIZE,1110,1.03,1140
WESTERN,WASSA AMENFI,1998,MAIZE,7700,1.3,10020
WESTERN,AOWIN -SUAMAN,1998,MAIZE,7430,1.35,10030
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1998,MAIZE,4790,1.3,6240
WESTERN,SEFWI-WIAWSO,1998,MAIZE,6300,1.3,8210
WESTERN,JUABESO-BIA,1998,MAIZE,9900,1.4,13870
WESTERN,SHAMA AHANTA EAST,1998,RICE,85,0.94,80
WESTERN,WEST AHANTA,1998,RICE,70,0.96,67
WESTERN,MPORHOR WASSA EAST,1998,RICE,330,1,330
WESTERN,WASSA WEST,1998,RICE,1380,1.01,1388
WESTERN,EAST NZEMA,1998,RICE,415,1.05,437
WESTERN,JOMORO,1998,RICE,330,0.99,327
WESTERN,WASSA AMENFI,1998,RICE,3375,1.15,3881
WESTERN,AOWIN -SUAMAN,1998,RICE,1910,1.25,2395
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1998,RICE,1150,1.2,1380
WESTERN,SEFWI-WIAWSO,1998,RICE,1895,1.25,2370
WESTERN,JUABESO-BIA,1998,RICE,3060,1.3,3985
WESTERN,SHAMA AHANTA EAST,1998,CASSAVA,1950,7.81,15230
WESTERN,WEST AHANTA,1998,CASSAVA,3645,9,32805
WESTERN,MPORHOR WASSA EAST,1998,CASSAVA,5190,8.9,46175
WESTERN,WASSA WEST,1998,CASSAVA,3060,8.6,26320
WESTERN,EAST NZEMA,1998,CASSAVA,4845,9.2,44550
WESTERN,JOMORO,1998,CASSAVA,6370,9.5,60535
WESTERN,WASSA AMENFI,1998,CASSAVA,7255,9,65290
WESTERN,AOWIN -SUAMAN,1998,CASSAVA,10600,9.2,97485
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1998,CASSAVA,6435,9.2,59180
WESTERN,SEFWI-WIAWSO,1998,CASSAVA,8640,9.8,84640
WESTERN,JUABESO-BIA,1998,CASSAVA,7410,9.9,73360
WESTERN,SHAMA AHANTA EAST,1998,YAM,25,3.4,85
WESTERN,WEST AHANTA,1998,YAM,15,3.87,58
WESTERN,MPORHOR WASSA EAST,1998,YAM,150,4.8,720
WESTERN,WASSA WEST,1998,YAM,150,5.13,770
WESTERN,EAST NZEMA,1998,YAM,10,4,40
WESTERN,WASSA AMENFI,1998,YAM,1040,5.8,6032
WESTERN,AOWIN -SUAMAN,1998,YAM,940,6.01,5646
WESTERN,BIBIANI-ANHWIASO-BEKWAI,1998,YAM,1910,6.34,12100
WESTERN,SEFWI-WIAWSO,1998,YAM,2370,6.52,15444
WESTERN,JUABESO-BIA,1998,YAM,5030,6.71,33755
CENTRAL,UPPER DENKYIRA,1998,MAIZE,7960,1.06,8400
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,1998,MAIZE,4750,1.05,5000
CENTRAL,ASSIN NORTH,1998,MAIZE,7210,1,7200
CENTRAL,ABURA-ASEBU-KWAMANKESE,1998,MAIZE,5610,1.03,5800
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,1998,MAIZE,4970,0.99,4900
CENTRAL,MFANTSIMAN,1998,MAIZE,9370,1.09,10250
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,1998,MAIZE,5240,0.97,5100
CENTRAL,AJUMAKO-ENYAN-ESIAM,1998,MAIZE,4440,0.9,4000
CENTRAL,AWUTU-EFUTU-SENYA,1998,MAIZE,15920,1.19,18950
CENTRAL,GOMOA,1998,MAIZE,2860,1.01,2900
CENTRAL,CAPE COAST,1998,MAIZE,4740,0.91,4300
CENTRAL,AGONA,1998,MAIZE,8730,1.13,9900
CENTRAL,UPPER DENKYIRA,1998,CASSAVA,6500,10.34,67200
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,1998,CASSAVA,4910,7.21,35400
CENTRAL,ASSIN NORTH,1998,CASSAVA,6330,10.03,63500
CENTRAL,ABURA-ASEBU-KWAMANKESE,1998,CASSAVA,4110,9.71,39900
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,1998,CASSAVA,4770,9.92,47300
CENTRAL,MFANTSIMAN,1998,CASSAVA,7160,10.11,72400
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,1998,CASSAVA,5050,9.66,48800
CENTRAL,AJUMAKO-ENYAN-ESIAM,1998,CASSAVA,3920,9.46,37100
CENTRAL,AWUTU-EFUTU-SENYA,1998,CASSAVA,6490,9.94,64500
CENTRAL,GOMOA,1998,CASSAVA,2550,10.2,26000
CENTRAL,CAPE COAST,1998,CASSAVA,4430,9.19,40700
CENTRAL,AGONA,1998,CASSAVA,6480,10.09,65400
CENTRAL,UPPER DENKYIRA,1998,YAM,700,3.93,2750
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,1998,YAM,600,3.72,2230
CENTRAL,ASSIN NORTH,1998,YAM,380,4.82,1830
CENTRAL,ABURA-ASEBU-KWAMANKESE,1998,YAM,260,4.42,1150
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,1998,YAM,420,4.57,1920
CENTRAL,MFANTSIMAN,1998,YAM,270,5,1350
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,1998,YAM,50,4.4,220
CENTRAL,AJUMAKO-ENYAN-ESIAM,1998,YAM,257,5.06,1300
CENTRAL,AWUTU-EFUTU-SENYA,1998,YAM,460,5.87,2700
CENTRAL,GOMOA,1998,YAM,70,4.29,300
CENTRAL,CAPE COAST,1998,YAM,3,3.33,10
CENTRAL,AGONA,1998,YAM,730,4.58,3340
VOLTA,NORTH TONGU,1998,MAIZE,1870,1.5,2805
VOLTA,SOUTH TONGU (SOGAKOPE),1998,MAIZE,1610,1.5,2415
VOLTA,AKATSI,1998,MAIZE,2700,1.5,4050
VOLTA,KETA,1998,MAIZE,1000,1.5,1500
VOLTA,DENU/DZODZE(KETU),1998,MAIZE,4100,1.5,6150
VOLTA,KPANDO,1998,MAIZE,3600,1.5,5400
VOLTA,HOHOE MUNICIPAL,1998,MAIZE,5130,1.8,9234
VOLTA,JASIKAN,1998,MAIZE,3800,1.8,6840
VOLTA,KADJEBI,1998,MAIZE,3300,1.8,5940
VOLTA,NKWANTA,1998,MAIZE,6000,1.6,9600
VOLTA,KETE-KRACHI,1998,MAIZE,4000,2.8,11200
VOLTA,HO MUNICIPAL,1998,MAIZE,5355,1.5,8033
VOLTA,NORTH TONGU,1998,RICE,300,4,1200
VOLTA,DENU/DZODZE(KETU),1998,RICE,795,4.2,3339
VOLTA,KPANDO,1998,RICE,300,3.6,1080
VOLTA,HOHOE MUNICIPAL,1998,RICE,3500,3.6,12600
VOLTA,JASIKAN,1998,RICE,600,3.6,2160
VOLTA,KADJEBI,1998,RICE,1800,3.6,6480
VOLTA,NKWANTA,1998,RICE,1000,3.5,3500
VOLTA,KETE-KRACHI,1998,RICE,1540,3.5,5390
VOLTA,HO MUNICIPAL,1998,RICE,200,3.4,680
VOLTA,NORTH TONGU,1998,CASSAVA,2100,10,21000
VOLTA,SOUTH TONGU (SOGAKOPE),1998,CASSAVA,1300,10,13000
VOLTA,AKATSI,1998,CASSAVA,2000,11,22000
VOLTA,KETA,1998,CASSAVA,1200,8,9600
VOLTA,DENU/DZODZE(KETU),1998,CASSAVA,6000,11,66000
VOLTA,KPANDO,1998,CASSAVA,2000,18,36000
VOLTA,HOHOE MUNICIPAL,1998,CASSAVA,4500,18,81000
VOLTA,JASIKAN,1998,CASSAVA,4400,20,88000
VOLTA,KADJEBI,1998,CASSAVA,3000,20,60000
VOLTA,NKWANTA,1998,CASSAVA,20000,20,400000
VOLTA,KETE-KRACHI,1998,CASSAVA,16515,20,330300
VOLTA,HO MUNICIPAL,1998,CASSAVA,2640,12.12,32000
VOLTA,KPANDO,1998,YAM,1200,6,7200
VOLTA,HOHOE MUNICIPAL,1998,YAM,1632,6,9792
VOLTA,JASIKAN,1998,YAM,1200,10,12000
VOLTA,KADJEBI,1998,YAM,1500,12,18000
VOLTA,NKWANTA,1998,YAM,7200,12,86400
VOLTA,KETE-KRACHI,1998,YAM,8100,12,97200
VOLTA,HO MUNICIPAL,1998,YAM,400,6,2400
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1998,MAIZE,3329,1.8,5994
ASHANTI,AMANSIE WEST,1998,MAIZE,8974,1.5,13463
ASHANTI,EJURA SEKYEREDUMASE,1998,MAIZE,14945,1.7,25408
ASHANTI,SEKYERE WEST ,1998,MAIZE,13740,1.8,24732
ASHANTI,SEKYERE EAST,1998,MAIZE,8809,1.8,15858
ASHANTI,AFIGYA SEKYERE,1998,MAIZE,3320,1.7,5646
ASHANTI,AHAFO ANO NORTH,1998,MAIZE,3304,1.6,5286
ASHANTI,AHAFO ANO SOUTH,1998,MAIZE,6971,1.7,11852
ASHANTI,ATWIMA,1998,MAIZE,10645,1.7,18098
ASHANTI,EJUSU JUABEN,1998,MAIZE,3745,1.7,6368
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,1998,MAIZE,3903,1.7,6637
ASHANTI,KWABRE ,1998,MAIZE,1326,1.6,2122
ASHANTI,OFFINSO,1998,MAIZE,6367,1.6,10189
ASHANTI,ADANSI WEST,1998,MAIZE,4535,1.6,7256
ASHANTI,ADANSI  SOUTH,1998,MAIZE,3209,1.5,4815
ASHANTI,ASANTE AKIM NORTH,1998,MAIZE,2567,1.5,3851
ASHANTI,ASANTE AKIM SOUTH,1998,MAIZE,6756,1.6,10810
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,1998,MAIZE,3445,1.5,5168
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1998,RICE,221,1.4,309
ASHANTI,AMANSIE WEST,1998,RICE,92,1.57,144
ASHANTI,EJURA SEKYEREDUMASE,1998,RICE,30,1.67,50
ASHANTI,SEKYERE WEST ,1998,RICE,27,1.78,48
ASHANTI,SEKYERE EAST,1998,RICE,42,1.43,60
ASHANTI,AFIGYA SEKYERE,1998,RICE,33,1.3,43
ASHANTI,AHAFO ANO NORTH,1998,RICE,85,1.62,138
ASHANTI,AHAFO ANO SOUTH,1998,RICE,463,3.04,1408
ASHANTI,ATWIMA,1998,RICE,1358,1.5,2038
ASHANTI,EJUSU JUABEN,1998,RICE,312,1.5,468
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,1998,RICE,242,1.4,339
ASHANTI,KWABRE ,1998,RICE,16,1.25,20
ASHANTI,OFFINSO,1998,RICE,61,1.72,105
ASHANTI,ADANSI WEST,1998,RICE,217,1.21,262
ASHANTI,ADANSI  SOUTH,1998,RICE,924,1.3,1201
ASHANTI,ASANTE AKIM NORTH,1998,RICE,59,1.22,72
ASHANTI,ASANTE AKIM SOUTH,1998,RICE,19,1.26,24
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1998,CASSAVA,5608,9.4,52725
ASHANTI,AMANSIE WEST,1998,CASSAVA,9593,9.09,87215
ASHANTI,EJURA SEKYEREDUMASE,1998,CASSAVA,2863,5.9,16892
ASHANTI,SEKYERE WEST ,1998,CASSAVA,8103,11.2,90765
ASHANTI,SEKYERE EAST,1998,CASSAVA,5346,10,53460
ASHANTI,AFIGYA SEKYERE,1998,CASSAVA,6997,8.4,58775
ASHANTI,AHAFO ANO NORTH,1998,CASSAVA,7218,9.6,69293
ASHANTI,AHAFO ANO SOUTH,1998,CASSAVA,9126,9.82,89572
ASHANTI,ATWIMA,1998,CASSAVA,10737,11.6,124549
ASHANTI,EJUSU JUABEN,1998,CASSAVA,5249,11.6,60888
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,1998,CASSAVA,5109,7.6,38836
ASHANTI,KWABRE ,1998,CASSAVA,5548,11,61028
ASHANTI,OFFINSO,1998,CASSAVA,6804,12,81660
ASHANTI,ADANSI WEST,1998,CASSAVA,5951,10.9,64866
ASHANTI,ADANSI  SOUTH,1998,CASSAVA,5634,6.4,36058
ASHANTI,ASANTE AKIM NORTH,1998,CASSAVA,6059,11,66660
ASHANTI,ASANTE AKIM SOUTH,1998,CASSAVA,6429,11,70730
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,1998,CASSAVA,4489,10,44890
ASHANTI,BEKWAI MUNI (AMANSIE EAST),1998,YAM,107,11.21,1199
ASHANTI,AMANSIE WEST,1998,YAM,687,9.21,6330
ASHANTI,EJURA SEKYEREDUMASE,1998,YAM,6287,14,88032
ASHANTI,SEKYERE WEST ,1998,YAM,4250,13.1,55688
ASHANTI,SEKYERE EAST,1998,YAM,1471,12.51,18400
